STD_DT2,KOSPI2,VKOSPI,USDKRW,USDKRW_V,CRUDE_F,SPX,VSPX,ROKCDS,K200_RET,FX_RET,CRUDE_RET,SPX_RET,K200_RET_AVG,K200_RET_MIN,K200_RET_MAX,K200_RET_AMP,K200_RET_STD,K200_RET_SKEW,K200_RET_SUM,FX_RET_AVG,FX_RET_MIN,FX_RET_MAX,FX_RET_AMP,FX_RET_STD,FX_RET_SKEW,FX_RET_SUM,CRUDE_RET_AVG,CRUDE_RET_MIN,CRUDE_RET_MAX,CRUDE_RET_AMP,CRUDE_RET_STD,CRUDE_RET_SKEW,CRUDE_RET_SUM,SPX_RET_AVG,SPX_RET_MIN,SPX_RET_MAX,SPX_RET_AMP,SPX_RET_STD,SPX_RET_SKEW,SPX_RET_SUM,VSPREAD,VIX_SPREAD
2003-01-28,77.7287431853787,36.74021230003103,1171.449626538147,7.916915289610971,32.888812645408436,873.243408386146,30.291152230678243,77.93429470707251,-0.69710895153694,-0.04387835898862491,-0.7772792055291688,-1.2564925576697306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-29,76.65512022976509,36.62614861002172,1171.0147385767027,7.784340702727679,32.8231688517859,868.8323858703022,30.782806561474764,78.05390629495075,-1.3908710919714018,-0.03713080744516262,-0.19979253086814808,-0.506411024960407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-30,76.22458416083556,36.402304027015205,1171.2353170036918,7.579038491909375,33.06521819625013,867.4906701092115,30.925964593032333,79.38773440646551,-0.5632365771801595,0.01883474628296966,0.7347286651842921,-0.15454681932887127,-0.28651169301481705,-1.533599965638377,1.2667201241289838,2.800320089767361,14.406555706323124,0.44948150331600834,-5.730233860296341,-0.09080313143357,-0.2721536633909061,0.10684321252698581,0.3789968759178919,1.9406883094323122,-0.097106217093994,-1.8160626286714,0.18722269048105256,-1.2246262210781733,1.2024754874143895,2.427101708492563,15.559968676906921,-0.4173621484802456,3.744453809621051,-0.23386670043683555,-1.2564925576697306,0.6616431722727079,1.9181357299424384,9.811201515511678,-0.3377693471540977,-4.677334008736711,-21.99574832069208,-21.114763077520657
2003-02-03,76.24720891258488,36.22761281891064,1173.8647219025843,7.465326944336563,33.198652737375085,863.9534690764481,30.999175215122634,79.07131408452585,0.029677295005559046,0.2242468088470062,0.40273747851156116,-0.40858447276264087,-0.3483638344709883,-1.533599965638377,1.1569652305951195,2.6905651962334964,12.71430714305141,0.22743151914092327,-6.967276689419766,-0.08493295161756897,-0.2721536633909061,0.2242468088470062,0.4964004722379123,2.2157073465129193,0.6487452242059013,-1.6986590323513795,0.20735956440663061,-1.2246262210781733,1.2024754874143895,2.427101708492563,15.561996033662453,-0.49782818301116305,4.147191288132612,-0.2542959240749676,-1.2564925576697306,0.6616431722727079,1.9181357299424384,9.779317792943935,-0.21587654956888855,-5.085918481499352,-23.513305675859232,-21.2198574221787
2003-02-04,76.38304623880941,36.27332897323745,1174.895305331809,7.280728861035595,33.06705691616256,862.8634283535137,31.005422650585842,78.8498198591681,0.17799532858475686,0.08775553768058941,-0.3971767446345531,-0.12624857555412206,-0.3973123295715064,-1.533599965638377,0.43985957476850857,1.9734595404068855,11.069058464036907,-0.3548324424637989,-7.946246591430128,-0.07422823979579718,-0.2721536633909061,0.2242468088470062,0.4964004722379123,2.3249257967807937,0.4369449183842383,-1.4845647959159436,0.12990593404593076,-1.2246262210781733,1.2024754874143895,2.427101708492563,15.157602943083777,-0.33678976614523365,2.598118680918615,-0.25988225148764865,-1.2564925576697306,0.6616431722727079,1.9181357299424384,9.738254576149133,-0.1872456120762224,-5.197645029752973,-25.20427050920054,-21.26716807443671
2003-02-05,76.33713236716659,36.464330281266214,1174.7017137322662,7.106510202724916,33.220939841313786,858.4643998474595,31.53179585541009,78.54477390141767,-0.060128102841705555,-0.016478706638700658,0.46428677620773406,-0.5111214738823477,-0.4062951881650978,-1.533599965638377,0.43985957476850857,1.9734595404068855,10.93368860362332,-0.3469642575280536,-8.125903763301956,-0.06760302981399402,-0.2721536633909061,0.2242468088470062,0.4964004722379123,2.311953611695417,0.2817975029297235,-1.3520605962798804,0.15866355371066954,-1.2246262210781733,1.2024754874143895,2.427101708492563,15.181221025074903,-0.4499258253768732,3.1732710742133907,-0.31852048379540143,-1.2564925576697306,0.40794403689332626,1.6644365945630568,8.85501852234138,-0.2939007762996735,-6.370409675908029,-25.530641677642894,-22.676777333068706
2003-02-06,75.85799265701661,36.64003119688635,1175.2711996125863,6.969557141907441,33.43365788891965,854.0020798932217,31.984257098787058,78.33124173099236,-0.6296407891129618,0.04846744302753336,0.6382718582386371,-0.5211582366092316,-0.44087032195983866,-1.533599965638377,0.43985957476850857,1.9734595404068855,10.762626926743582,-0.1961261562695249,-8.817406439196773,-0.05295470588701612,-0.2721536633909061,0.2242468088470062,0.4964004722379123,2.2181883597118754,0.16142057119489414,-1.0590941177403224,0.24226603468453511,-1.2246262210781733,1.2024754874143895,2.427101708492563,14.313881536930822,-0.6592410760653314,4.845320693690702,-0.35767434166877443,-1.2564925576697306,0.40794403689332626,1.6644365945630568,8.493465491935599,-0.17437509417000338,-7.153486833375489,-25.877404270142765,-23.49079160685146
2003-02-07,75.05159485991163,37.28802183782044,1177.8898397288103,7.098689999335209,33.651560522243756,849.2464559252551,32.39397996915094,80.70686921169465,-1.0687266273333051,0.22256370502384826,0.6496316321654483,-0.5584195407694281,-0.4431630825485211,-1.533599965638377,0.43985957476850857,1.9734595404068855,10.811932545943542,-0.196200779509587,-8.863261650970422,-0.03008767697956216,-0.2721536633909061,0.2242468088470062,0.4964004722379123,2.354282820791641,0.3504474148748647,-0.6017535395912432,0.3359789273467162,-1.079295248565293,1.2024754874143895,2.2817707359796824,12.781402946586743,-0.7664154964845759,6.719578546934324,-0.3734784975312744,-1.2564925576697306,0.40794403689332626,1.6644365945630568,8.518309386394776,-0.060998738412945015,-7.469569950625488,-26.476089291876896,-23.875670582756165
2003-02-10,74.48411640193814,37.663615286474304,1183.022887810167,7.504082999534646,34.09209236557063,843.3795191476786,32.87878597840566,81.79470844818626,-0.7589908489365804,0.43483658752601073,1.3006031840483878,-0.6932376508440363,-0.4429712803341257,-1.533599965638377,0.43985957476850857,1.9734595404068855,10.809765969958274,-0.19707361922986424,-8.859425606682514,-0.00023901730342501537,-0.2721536633909061,0.43483658752601073,0.7069902509169168,3.00296666713656,1.0758843414438126,-0.004780346068500307,0.3760252379834972,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.420458585723386,-0.7016153329225263,7.520504759669944,-0.4285375819181425,-1.2564925576697306,0.2842482898580023,1.5407408475277329,7.850522478983078,-0.05819696386189973,-8.57075163836285,-26.85384931651603,-25.028263499422582
2003-02-11,74.0418814813567,37.52453070053201,1190.876021467117,7.982858099674251,34.20846465589944,841.156663403375,33.21215018488396,87.15639591373038,-0.5955000925930598,0.6616256719037317,0.3407656043067586,-0.2639132430059199,-0.4947392637022041,-1.533599965638377,0.383559923624599,1.917159889262976,10.064582489261884,-0.1921437910328412,-9.894785274044082,0.038651811979617534,-0.2721536633909061,0.6616256719037317,0.9337793352946377,4.073556903212695,1.5744926392431016,0.7730362395923507,0.3903240400280894,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.344349306413834,-0.7762558029641211,7.806480800561788,-0.4559456585613386,-1.2564925576697306,0.28418765733650986,1.5406802150062404,7.218208916219803,-0.22044972708139385,-9.118913171226772,-27.459948211270127,-25.99394126866416
2003-02-12,74.03531703694968,37.544171490372406,1193.4632150269817,8.273000669771976,34.57792525912961,837.5696643823625,33.35250512941877,91.40937713961127,-0.00886624608922304,0.21701564405329776,1.0742362162289076,-0.42734833196478306,-0.5143605721878952,-1.533599965638377,0.17799532858475686,1.7115952942231338,9.532250425476162,-0.3599998486900008,-10.287211443757904,0.06311027735182773,-0.21460014388416937,0.6616256719037317,0.876225815787901,3.888372945784341,1.6553451062395657,1.2622055470365545,0.41470770399058,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.64143986043406,-0.7903394347837963,8.2941540798116,-0.4851090892485166,-1.2564925576697306,0.28418765733650986,1.5406802150062404,6.678281346802352,-0.3131782606505203,-9.702181784970332,-28.011921064896242,-26.674223782616423
2003-02-13,73.70072192586477,38.19092004326068,1196.294250518887,8.491100468840383,34.93554768139072,831.9027650676537,33.64575359059314,102.53656399772788,-0.4529641995630662,0.23693089002430057,1.0289388870867278,-0.6788876509483899,-0.5454649195830141,-1.533599965638377,0.17799532858475686,1.7115952942231338,9.032735442655282,-0.38000541389589515,-10.909298391660283,0.07889635698079989,-0.21460014388416937,0.6616256719037317,0.876225815787901,3.90093540531646,1.4368605455561798,1.5779271396159977,0.44056613654585686,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.888798983028849,-0.8323446002314798,8.811322730917137,-0.5332628546627616,-1.2564925576697306,-0.12624857555412206,1.1302439821156085,5.749849782137263,-0.9448724800013731,-10.665257093255232,-29.158184600605402,-27.895903808455877
2003-02-14,73.44850534810534,37.953644030282476,1198.605975363221,8.808770328188267,35.36288337697351,827.5429355473576,33.6620275134152,107.9756947984095,-0.34280414437066753,0.19305401847899972,1.2157908875421342,-0.5254573319407818,-0.5696094569741028,-1.533599965638377,0.17799532858475686,1.7115952942231338,8.551418213307734,-0.4725435106597671,-11.392189139482056,0.09385826539387132,-0.21460014388416937,0.6616256719037317,0.876225815787901,3.8371325986766855,1.3174345805137138,1.8771653078774264,0.4444262505510421,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.967031895510976,-0.817210236242512,8.888525011020842,-0.5476720261786827,-1.2564925576697306,-0.12624857555412206,1.1302439821156085,5.594564119384449,-0.9219856191715542,-10.953440523573654,-29.40222581697474,-28.067463394030746
2003-02-17,74.30995374367373,37.37655082119773,1200.8241827542547,9.091139229731787,35.72801836388145,827.1190548831503,33.511419259390635,110.70803635888664,1.166035652148345,0.18489456885912858,1.02724311775777,-0.05123471451344841,-0.48662431793847993,-1.533599965638377,1.166035652148345,2.699635617786722,11.324358750031159,0.7947180135301615,-9.732486358769599,0.10675899084481522,-0.21460014388416937,0.6616256719037317,0.876225815787901,3.7793160359297233,1.201990061280184,2.1351798168963043,0.43566463206821116,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.80343145758847,-0.8430348741498227,8.713292641364223,-0.5360182899022536,-1.2564925576697306,-0.05123471451344841,1.2052578431562821,5.886336998281649,-0.7096079451006312,-10.720365798045073,-26.052192071166573,-27.625082261108986
2003-02-18,74.98196762057161,37.15258557483841,1200.726927927978,9.16879746081225,36.04961285471702,829.4503384182051,33.24399348157344,111.54562545122064,0.9002743210886344,-0.008099334292488436,0.8960915464121477,0.2814593923448072,-0.4198469430396301,-1.533599965638377,1.166035652148345,2.699635617786722,12.783910956902274,0.7392684059729441,-8.396938860792602,0.10853180202654134,-0.21460014388416937,0.6616256719037317,0.876225815787901,3.7551836519147246,1.2097330330934724,2.1706360405308267,0.4331336043332956,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.769079521853012,-0.843256484545392,8.662672086665912,-0.5014956162406037,-1.2564925576697306,0.2814593923448072,1.5379519500145378,6.835122859313777,-0.08090317995456998,-10.029912324812074,-24.368674617936136,-26.408870622259663
2003-02-19,75.35337733440012,36.695809902386884,1199.0088495495847,9.118158222568574,36.32272899830191,835.9662368927435,32.603795437101404,110.58183781585444,0.4941093121979101,-0.143188986726539,0.7547563975748517,0.7824987235870218,-0.3757897170078017,-1.533599965638377,1.166035652148345,2.699635617786722,13.368200706609306,0.5666485439119326,-7.5157943401560345,0.10002483438625198,-0.21460014388416937,0.6616256719037317,0.876225815787901,3.8939679866882813,1.1177416248120993,2.0004966877250396,0.4323696563623325,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.762050668262683,-0.8417916943431893,8.64739312724665,-0.43747896581304513,-1.2564925576697306,0.7824987235870218,2.0389912812567523,8.764437914004628,0.7755104821867816,-8.749579316260903,-23.327609195777576,-23.839357523096776
2003-02-20,75.81436413408008,36.229066931670815,1196.0061946847093,8.932710755798002,36.57391029881134,838.7153658249204,32.21565680597098,109.2072864710981,0.6099029120751887,-0.25074217761478224,0.6891464326156171,0.32831690479744324,-0.3081338691785218,-1.533599965638377,1.166035652148345,2.699635617786722,13.893216301706394,0.3469210711459799,-6.162677383570436,0.08558771669411325,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.168047096113818,0.8906374479839936,1.711754333882265,0.40879874386159587,-1.079295248565293,1.3006031840483878,2.3798984326136807,13.42611192508007,-0.856938005602236,8.175974877231917,-0.38014940436331024,-1.2564925576697306,0.7824987235870218,2.0389912812567523,9.166943644787832,0.5444840446322791,-7.602988087266205,-22.33585062996442,-23.048713161183148
2003-02-21,76.05305489385606,35.79734685216957,1194.8493362792965,8.742897529058602,36.638737209167935,838.2307560774442,31.898959764179683,108.24510052976866,0.31434122979971946,-0.0967736009737763,0.1770921541714543,-0.05779670016075045,-0.27259307817416367,-1.533599965638377,1.166035652148345,2.699635617786722,14.136117834752666,0.20402087537025512,-5.451861563483273,0.0842048294286668,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.189387915292007,0.8850176090233847,1.684096588573336,0.4557453225554742,-1.079295248565293,1.3006031840483878,2.3798984326136807,12.414470502391506,-0.9859612608878192,9.114906451109483,-0.33873787675414935,-1.2564925576697306,0.7824987235870218,2.0389912812567523,8.969612355503736,0.3784825488341717,-6.774757535082987,-21.6612290174169,-22.929347408675945
2003-02-24,76.73313842569924,35.4351427965187,1194.0695353955075,8.55002827034102,36.32111604641756,841.212529254211,31.404271834925776,106.87167037083806,0.8902480108724298,-0.0652848383200677,-0.870679298546273,0.3550910395008877,-0.17599267876974523,-1.533599965638377,1.166035652148345,2.699635617786722,14.520870792979492,0.032205412965521756,-3.5198535753949045,0.09167059470687189,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.030341956291477,1.0213345069765574,1.8334118941374378,0.46617612005642517,-0.870679298546273,1.3006031840483878,2.171282482594661,11.941926299251321,-0.8560195663678025,9.323522401128503,-0.30482544748795526,-1.2564925576697306,0.7824987235870218,2.0389912812567523,9.447504427291156,0.25645772795615923,-6.096508949759105,-20.914272003539203,-21.956767407634622
2003-02-25,76.25219689798946,35.62859995756309,1191.3936747768553,8.520019789238713,36.36878123249229,838.6227704779476,31.576990284448044,105.86016925958664,-0.6287440702329228,-0.22434734936016554,0.13114667839912997,-0.3083350883772873,-0.13074988399947252,-1.3908710919714018,1.166035652148345,2.556906744119747,13.364139226015089,0.23705405617169148,-2.6149976799894503,0.08221507306735543,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.221186320388291,0.871691080616508,1.6443014613471085,0.46402698684367083,-0.870679298546273,1.3006031840483878,2.171282482594661,11.96351195434901,-0.8429779723673076,9.280539736873417,-0.2650913676531008,-1.2564925576697306,0.7824987235870218,2.0389912812567523,8.741268902112587,0.3440173453323206,-5.301827353062016,-22.264460731548,-22.835721382335457
2003-02-26,75.82553782859262,35.69201997029416,1190.5555723437988,8.4690138524671,36.2761468627446,838.6069393345633,31.625893199113627,105.15211848171064,-0.5611080275261138,-0.07037114402468347,-0.2550334135801968,-0.0018877728306776476,-0.1239498377989312,-1.3908710919714018,1.166035652148345,2.556906744119747,13.265684247817703,0.22753700979076993,-2.478996755978624,0.0808904338155525,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.237873417837241,0.8730473881442035,1.61780867631105,0.49013927644111943,-0.870679298546273,1.3006031840483878,2.171282482594661,11.099371036718697,-0.7459922292760534,9.802785528822389,-0.20236112841114817,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.572789532396419,0.9290608367351864,-4.0472225682229634,-22.42633572247646,-24.053103666717206
2003-02-27,75.21787648001482,35.64341397920591,1189.4439006406592,8.44830969672697,36.70330280392122,835.2898575341943,31.720125239379538,105.10648293719744,-0.8046224719912232,-0.0934178176594358,1.1706331609056875,-0.3963310221497096,-0.09463740679992227,-1.0687266273333051,1.166035652148345,2.23476227948165,12.39815203361676,0.4957001555734334,-1.8927481359984455,0.07807608330483884,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.2746490760972,0.8735705297261726,1.5615216660967768,0.5586605610298112,-0.870679298546273,1.3006031840483878,2.171282482594661,11.006527001405328,-0.9666427838720362,11.173211220596224,-0.1968571282706133,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.502155834511264,0.928924033929671,-3.937142565412266,-23.24526194558915,-24.217969404868274
2003-02-28,74.50751353601038,35.585389785444136,1190.7057304484615,8.403816787708879,36.85231196274485,835.8869002739359,31.36308766756568,105.9745380560382,-0.9488948721644519,0.10602946214266495,0.40516108290362673,0.07145177939476,-0.1139203215491369,-1.0687266273333051,1.166035652148345,2.23476227948165,12.781704070401672,0.44685572353118896,-2.278406430982738,0.0824358190978236,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.267658939796041,0.8140095826196689,1.648716381956472,0.5421821819157779,-0.870679298546273,1.3006031840483878,2.171282482594661,10.9952909708427,-0.8769251942499638,10.843643638315559,-0.18555719833443174,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.588270713501895,0.8207526527418876,-3.7111439666886348,-22.803685715042462,-23.774816954063784
2003-03-03,74.61625947520726,35.487772849810895,1191.7690113139229,8.312671751396215,36.776618373921394,837.465830191755,30.843161367295973,107.03217663922675,0.1458465760050487,0.08925852748120633,-0.20560835297600555,0.18871459168909865,-0.10811185749916241,-1.0687266273333051,1.166035652148345,2.23476227948165,12.816363527071315,0.41719965926908703,-2.1622371499832482,0.07568640502953361,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.22018648545747,0.9282015180210502,1.5137281005906722,0.5117648903413996,-0.870679298546273,1.3006031840483878,2.171282482594661,11.441579852061802,-0.721915422737697,10.235297806827992,-0.15569224511184476,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.679493058787119,0.6009073984022556,-3.1138449022368953,-22.671409322739578,-23.163668308508853
2003-03-04,74.15238163264507,35.41344099486763,1192.1533079197459,8.18887022597735,36.50763286174497,836.6690811342285,30.71921295710718,108.82252364745872,-0.6236251705868057,0.032240698956620406,-0.7340914741905014,-0.09518338244900448,-0.14819288245774054,-1.0687266273333051,1.166035652148345,2.23476227948165,12.929605398235314,0.5737254688911191,-2.9638576491548108,0.07291066309333516,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.223798749931176,0.9672216653484361,1.4582132618667032,0.4949191538636022,-0.870679298546273,1.3006031840483878,2.171282482594661,12.031094621010316,-0.8086987520577941,9.898383077272044,-0.15413898545658888,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.682927075260779,0.5874033341098898,-3.0827797091317777,-22.483835596632314,-23.036285881846403
2003-03-05,73.19166714285154,35.60740869640734,1194.252315543822,8.177209158184144,36.62234300322148,832.2653567939599,31.052449069975026,110.7258665532211,-1.304060954567543,0.17591377968031452,0.3137160492643787,-0.5277300845929034,-0.2103895250440324,-1.304060954567543,1.166035652148345,2.470096606715888,13.827699752100001,0.5179356744396246,-4.207790500880648,0.08253028740928592,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.225545881982532,0.8307160223801902,1.6506057481857184,0.4873906175164344,-0.870679298546273,1.3006031840483878,2.171282482594661,12.0556295724458,-0.765378300883412,9.747812350328688,-0.15496941599211667,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.698064718304018,0.5848705175127991,-3.0993883198423333,-21.779708944307338,-23.35438435167101
2003-03-06,72.34516699999608,36.21418608748514,1199.1266208806755,8.3790464107289,36.64264010225504,831.5407497557719,30.850714348982514,114.20800658725476,-1.1632927071302923,0.40731636780675373,0.05540736841118665,-0.08710234697995034,-0.23707212094489893,-1.304060954567543,1.166035652148345,2.470096606715888,14.317775673483077,0.4753061017910169,-4.741442418897979,0.10047273364824694,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.442488106786577,0.6166545070474383,2.0094546729649387,0.4582473930250619,-0.870679298546273,1.3006031840483878,2.171282482594661,12.1720754416858,-0.6100398744941502,9.164947860501238,-0.1332666215106526,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.522745128089751,0.49013868338594496,-2.665332430213052,-21.896410414002062,-23.32796922089276
2003-03-07,71.44061689999725,36.9479302612396,1205.043634616473,8.77533248751023,36.749848071578526,828.7085248290402,31.006500044287755,119.88310461107832,-1.2582078820480014,0.4922301712396049,0.292149914096429,-0.3411810163028939,-0.24654618368063375,-1.304060954567543,1.166035652148345,2.470096606715888,14.550203952371897,0.4295505323439266,-4.930923673612675,0.11395605695903477,-0.25074217761478224,0.6616256719037317,0.9123678495185139,4.725231132359608,0.5559022097858263,2.2791211391806954,0.44037330712161094,-0.870679298546273,1.3006031840483878,2.171282482594661,12.159893800835771,-0.5208690638420395,8.807466142432219,-0.1224046952873259,-0.6932376508440363,0.7824987235870218,1.475736374431058,7.34196199973382,0.5029264309237561,-2.448093905746518,-22.397726308867703,-23.664538044553936
2003-03-10,70.78643182999808,37.72255118286772,1215.1405442315308,9.74273274125716,37.05889365010496,828.7629673803281,31.02855003100143,126.11827322775483,-0.919923023429714,0.834396678041216,0.8374275929668329,0.0065693499482044615,-0.2545927924052904,-1.304060954567543,1.166035652148345,2.470096606715888,14.674795883949821,0.4315871794757328,-5.0918558481058085,0.13393406148479503,-0.25074217761478224,0.834396678041216,1.0851388556559982,5.4924852075308666,0.9609249917212364,2.6786812296959006,0.4172145275675332,-0.870679298546273,1.2157908875421342,2.086470186088407,11.682030303270961,-0.6079455255506856,8.344290551350664,-0.08741434524771385,-0.6788876509483899,0.7824987235870218,1.4613863745354116,6.8915750227561325,0.5181307337181621,-1.748286904954277,-23.0477552989179,-24.136975008245297
2003-03-11,69.88750228099865,38.3757858280074,1219.5833809620717,10.119912918880011,37.12222555507347,822.3780771662297,31.712985021701,131.7827912594284,-1.2780502524077697,0.36495650417416314,0.1707494333714532,-0.7733951088721547,-0.2887203003960259,-1.304060954567543,1.166035652148345,2.470096606715888,15.25751951349773,0.40800240472159655,-5.774406007920518,0.1191006030983166,-0.25074217761478224,0.834396678041216,1.0851388556559982,5.075314209331453,0.9843297416516423,2.382012061966332,0.4087137190207679,-0.870679298546273,1.2157908875421342,2.086470186088407,11.725900265128264,-0.5586503906637716,8.174274380415358,-0.11288843854102559,-0.7733951088721547,0.7824987235870218,1.5558938324591765,7.462300380719037,0.31444321405282677,-2.257768770820512,-23.118266314509672,-24.250684640981966
